work_id,mp_no,fy,work_no,mp_name,mp_state,state,constituency,work_category,work_desc,work_status,recommended_date,recommended_amount,sanction_date,sanction_amount,completion_date,amount_disbursed,exp_pay_count,exp_total,exp_inprogress,exp_paid,exp_vendors,alloc_limit,calamity_consent,is_recommended,is_sanctioned,is_completed,has_expenditure
MP433/2025-2026/194240,433,2025-2026,194240,Annpurna Devi,Jharkhand,Jharkhand,KODARMA,Construction of buildings for community cultural activities,,,,,,,,,1.0,498197.0,1.0,0.0,1.0,166665931.8,40567400.0,0,0,0,1
MP433/2025-2026/194459,433,2025-2026,194459,Annpurna Devi,Jharkhand,Jharkhand,KODARMA,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,,,,,,,,,1.0,300000.0,1.0,0.0,1.0,166665931.8,40567400.0,0,0,0,1
MP433/2025-2026/194735,433,2025-2026,194735,Annpurna Devi,Jharkhand,Jharkhand,KODARMA,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,,,,,,,,,1.0,300000.0,1.0,0.0,1.0,166665931.8,40567400.0,0,0,0,1
MP433/2025-2026/230251,433,2025-2026,230251,Annpurna Devi,Jharkhand,Jharkhand,KODARMA,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,299050.0,1.0,0.0,1.0,166665931.8,40567400.0,0,0,0,1
MP433/2025-2026/230253,433,2025-2026,230253,Annpurna Devi,Jharkhand,Jharkhand,KODARMA,Construction of platforms and passenger sheds at railway stations,,,,,,,,,1.0,200000.0,1.0,0.0,1.0,166665931.8,40567400.0,0,0,0,1
MP433/2025-2026/230604,433,2025-2026,230604,Annpurna Devi,Jharkhand,Jharkhand,KODARMA,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,250000.0,1.0,0.0,1.0,166665931.8,40567400.0,0,0,0,1
MP433/2025-2026/230763,433,2025-2026,230763,Annpurna Devi,Jharkhand,Jharkhand,KODARMA,Construction of common work sheds/ common covered sitting area,,,,,,,,,1.0,300000.0,1.0,0.0,1.0,166665931.8,40567400.0,0,0,0,1
MP433/2026-2027/230802,433,2026-2027,230802,Annpurna Devi,Jharkhand,Jharkhand,KODARMA,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,299221.0,1.0,0.0,1.0,166665931.8,40567400.0,0,0,0,1
MP433/2026-2027/269512,433,2026-2027,269512,Annpurna Devi,Jharkhand,Jharkhand,KODARMA,Construction of platforms and passenger sheds at railway stations,,,,,,,,,1.0,199862.0,1.0,0.0,1.0,166665931.8,40567400.0,0,0,0,1
MP433/2026-2027/283122,433,2026-2027,283122,Annpurna Devi,Jharkhand,Jharkhand,KODARMA,Installing community drinking water plants,,,,,,,,,1.0,995875.0,0.0,0.0,1.0,166665931.8,40567400.0,0,0,0,1
MP435/2024-2025/145624,435,2024-2025,145624,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of Stair at Chat Ghat at Village-Malmandu under Puriyo Panchayat, Ratu block.",,2024-10-05,1050200.0,,,2026-04-03,1050200.0,,,,,,147064357.11,,1,0,1,0
MP435/2024-2025/145625,435,2024-2025,145625,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of Stair at Bonas Pond Chat Ghat at Village-Bijuliya under Bijuliya Panchayat, Ratu block.",,2024-10-05,791200.0,,,,,,,,,,147064357.11,,1,0,0,0
MP435/2024-2025/145626,435,2024-2025,145626,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of Community Hall at ward no.-36, Nayatoli, Dibdih, Ranchi.",,2024-10-05,1461500.0,,,,,,,,,,147064357.11,,1,0,0,0
MP435/2024-2025/145627,435,2024-2025,145627,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of PCC Road form Chandan Singh's house, through the house of Basant Sahu's house via Nitin Singh's house at village Basant Vihar colony under Pandra panchayat, Ratu block.",,2024-10-05,829500.0,,,2025-07-20,829500.0,,,,,,147064357.11,,1,0,1,0
MP435/2024-2025/145628,435,2024-2025,145628,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of PCC Road form Vijay Sahu's house via Shivra Oraon's house at ward no.-33, Pandra ranka Toli.",,2024-10-05,686000.0,,,2025-07-20,686000.0,,,,,,147064357.11,,1,0,1,0
MP435/2024-2025/145629,435,2024-2025,145629,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,Construction of Shed at Crematorium at Badka Pond at Simliya village under Simliya panchayat under Ratu Block.,,2024-10-05,463600.0,,,2026-04-03,463600.0,,,,,,147064357.11,,1,0,1,0
MP435/2024-2025/145826,435,2024-2025,145826,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of a Stage at Bhagwan Birsa Munda Adivasi Akhada (Palestra) under Sukurhuttu Panchayat Niche Toli, kanke Block.",,2024-10-08,984400.0,,,2026-04-03,984400.0,,,,,,147064357.11,,1,0,1,0
MP435/2024-2025/145827,435,2024-2025,145827,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,Construction of Paver Block road at Sasanbera from near Mandir via Pepro Dah Chhat Ghat under Rajadera Panchayat.,,2024-10-08,636200.0,,,2026-04-03,636200.0,,,,,,147064357.11,,1,0,1,0
MP435/2024-2025/145838,435,2024-2025,145838,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of Dashkarma Shed at Village Paika under Paika Panchayat, Angara Block.",,2024-10-08,463600.0,,,2026-04-03,463600.0,,,,,,147064357.11,,1,0,1,0
MP435/2024-2025/145841,435,2024-2025,145841,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of PCC road and Guardwall at Village Hesal from Near Government School via Chota Talaab (Pond) (Dashkarma Ghat) under Hesal Panchayat, Angara Block.",,2024-10-08,680200.0,,,2026-04-03,680200.0,,,,,,147064357.11,,1,0,1,0
MP435/2024-2025/145842,435,2024-2025,145842,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of Dashkarma Shed at Getalsud, near Munda Toli under Getalsud Panchayat, Angara Block..",,2024-10-08,463600.0,,,2026-04-03,463600.0,,,,,,147064357.11,,1,0,1,0
MP435/2024-2025/145843,435,2024-2025,145843,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Constructiion of PCC Road (300 ft.) at Benti, form Madhupur School via Goga Munda's house under Bisa Panchayat, Angara Blok.",,2024-10-08,557100.0,,,2025-07-23,557100.0,,,,,,147064357.11,,1,0,1,0
MP435/2024-2025/145861,435,2024-2025,145861,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,Construction of Paver Block Road at Doranda Bazaar Mohalla from Umesh pandit's House via Vishnu Ghosh's house.,,2024-10-08,377300.0,,,2025-07-20,377300.0,,,,,,147064357.11,,1,0,1,0
MP435/2024-2025/145862,435,2024-2025,145862,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of PCC Road (400 ft.) at Village Kumharia, near Devi Mandap, under Sataknadu Panchayat, kanke Block.",,2024-10-08,642000.0,,,2026-04-03,642000.0,,,,,,147064357.11,,1,0,1,0
MP435/2024-2025/145863,435,2024-2025,145863,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of Platfrom and Shed at Shaheed Jagdeo Jan Kalyan Parishad's courtyard, Adarsh Nagar, Dhurwa, Ranchi.",,2024-10-08,436400.0,,,,,,,,,,147064357.11,,1,0,0,0
MP435/2024-2025/145864,435,2024-2025,145864,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of Umbrella at  Late Harath Nath Mahto's Statue at Village Angara, under Angara Panchayat.",,2024-10-08,345200.0,,,,,,,,,,147064357.11,,1,0,0,0
MP435/2024-2025/145865,435,2024-2025,145865,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of Umbrella at Late Nirmal Mahto's Statue at Village Angara, under Angara Panchayat.",,2024-10-08,287500.0,,,,,,,,,,147064357.11,,1,0,0,0
MP435/2024-2025/145868,435,2024-2025,145868,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of PCC road at Manitola, Doranda from Atwa Oraon's house via Pathar Road, kali Mandir.",,2024-10-08,451900.0,,,2026-04-03,451900.0,,,,,,147064357.11,,1,0,1,0
MP435/2024-2025/145869,435,2024-2025,145869,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of PCC road at Hinoo, ranchi, Bal mandir School road, Near Bihari Club.",,2024-10-08,316800.0,,,2026-04-03,316800.0,,,,,,147064357.11,,1,0,1,0
MP435/2024-2025/145967,435,2024-2025,145967,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of PCC road at village Kamta from Jhanku Mahto's house through Surendra Nath Mahto via Mahavir Mandir road under Kucchu panchayat, Ormanjhi Block.",,2024-10-08,422800.0,,,2025-07-20,422800.0,,,,,,147064357.11,,1,0,1,0
MP435/2024-2025/145968,435,2024-2025,145968,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of PCC road at village Baghmara from School via Charku Mahto's house under Sadma panchayat, Ormanjhi Block.",,2024-10-08,642700.0,,,2025-11-30,642700.0,,,,,,147064357.11,,1,0,1,0
MP435/2024-2025/145969,435,2024-2025,145969,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,Construction of Platform and Shed at Chakla Sarna Toli under Ormanjhi Block.,,2024-10-08,984400.0,,,2026-04-03,984400.0,,,,,,147064357.11,,1,0,1,0
MP435/2024-2025/145971,435,2024-2025,145971,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of PCC road (600 ft.) at JP Market, Dhurwa from near both side Guriya's house while mixing main road.",,2024-10-08,686000.0,,,2026-04-03,686000.0,,,,,,147064357.11,,1,0,1,0
MP435/2024-2025/145972,435,2024-2025,145972,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of Drain (425 ft.) in front of the oilman's house at Sakhua bagan, Dhurwa.",,2024-10-08,685500.0,,,2026-04-03,685500.0,,,,,,147064357.11,,1,0,1,0
MP435/2024-2025/145973,435,2024-2025,145973,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of Community Hall at Kamla Khataal, Dhurwa, Ranchi.",,2024-10-08,1074900.0,,,,,,,,,,147064357.11,,1,0,0,0
MP435/2024-2025/145996,435,2024-2025,145996,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of PCC Road through main Road, Brajesh Singh's house  via Arvind Pandey's house at SAIL City road (Hanuman Nagar, New Pundag, Road No.-4), Ranchi.",,2024-10-08,596600.0,,,2025-11-30,596600.0,,,,,,147064357.11,,1,0,1,0
MP435/2024-2025/145997,435,2024-2025,145997,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of PCC road (780 ft.) through Green Heritage Apartment from Sushila Kumari's house via Santosh Nayak's house at Kanke Road, Jagatpuram Colony, near Hot Lips Restaurent, Ranchi.",,2024-10-08,888400.0,,,,,,,,,,147064357.11,,1,0,0,0
MP435/2024-2025/145998,435,2024-2025,145998,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of PCC Road from Shankar Mehta's house through Vinay's Singh's house via Diwali Sharma's house at Kali Nagar under Bargawan Panchayat, namkum, Ranchi.",,2024-10-08,579900.0,,,2025-07-23,579900.0,,,,,,147064357.11,,1,0,1,0
MP435/2024-2025/145999,435,2024-2025,145999,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of PCC Road from Shiv Mandir via Subhash Singh's house at kali Nagar, Namkum.",,2024-10-08,586100.0,,,2025-07-20,586100.0,,,,,,147064357.11,,1,0,1,0
MP435/2024-2025/146000,435,2024-2025,146000,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of PCC Road near Rahul Singh's house at ward-34, Ganga Nagar (Sai City), Ranchi.",,2024-10-08,657700.0,,,2025-11-30,657700.0,,,,,,147064357.11,,1,0,1,0
MP435/2024-2025/146001,435,2024-2025,146001,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of PCC Road from Umashankar Prasad's via Churi Wali's house at Ward-49, Saket Nagar, Hinoo, Ranchi.",,2024-10-08,608900.0,,,2025-11-30,608900.0,,,,,,147064357.11,,1,0,1,0
MP435/2024-2025/146299,435,2024-2025,146299,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of PCC road from Arun Jha's house via Gauri Prasad's house at ward-49, Saket Nagar, Hinoo, Ranchi.",,2024-10-09,283200.0,,,2026-04-03,283200.0,,,,,,147064357.11,,1,0,1,0
MP435/2024-2025/146300,435,2024-2025,146300,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of PCC road from Lochan Nayak's house via sudhir Kumar's house at ward-49, Saket Nagar, Hinoo, Ranchi.",,2024-10-09,295300.0,,,2025-07-20,295300.0,,,,,,147064357.11,,1,0,1,0
MP435/2024-2025/146301,435,2024-2025,146301,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of PCC road from Parmwshwar Ji's house via Puran Ji's house at Shivpuri, Road No-7, Hotwasi Panchayat under Nagri Block.",,2024-10-09,472000.0,,,2025-07-23,472000.0,,,,,,147064357.11,,1,0,1,0
MP435/2024-2025/146302,435,2024-2025,146302,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of PCC road from Dinesh Pramanik's house via Ajit Singh's house at Shivpuri, Road No-4, Hotwasi Panchayat under Nagri Block.",,2024-10-09,340700.0,,,2025-11-30,340700.0,,,,,,147064357.11,,1,0,1,0
MP435/2024-2025/146303,435,2024-2025,146303,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of Community Hall at Bazar Tand, Vikash, Neuri Panchayat under Kanke block.",,2024-10-09,1461500.0,,,,,,,,,,147064357.11,,1,0,0,0
MP435/2024-2025/146444,435,2024-2025,146444,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of Watch Tower at Vaina Hill, Kocha, village-Obar/Obar under Nawagarh Panchayat, Angara block.",,2024-10-09,505500.0,,,,,,,,,,147064357.11,,1,0,0,0
MP435/2024-2025/146445,435,2024-2025,146445,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of Watch Tower at Dumar Toli, village-Obar/Obar under Nawagarh Panchayat, Angara block.",,2024-10-09,505500.0,,,,,,,,,,147064357.11,,1,0,0,0
MP435/2024-2025/146446,435,2024-2025,146446,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of Watch Tower at Jamri Tand, village-Obar/Obar under Nawagarh Panchayat, Angara block.",,2024-10-09,505500.0,,,,,,,,,,147064357.11,,1,0,0,0
MP435/2024-2025/146447,435,2024-2025,146447,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of Watch Tower at  village-Rangamati under Nawagarh Panchayat, Angara block.",,2024-10-09,505500.0,,,,,,,,,,147064357.11,,1,0,0,0
MP435/2024-2025/146448,435,2024-2025,146448,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of Watch Tower at village-Nawagarh under Nawagarh Panchayat, Angara block.",,2024-10-09,505500.0,,,,,,,,,,147064357.11,,1,0,0,0
MP435/2024-2025/146449,435,2024-2025,146449,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of PCC Road from near Kathal More, NH-23 via Suman Kumar's house at Dev Nagar, Kathal More, under Ward-13, Ranchi",,2024-10-09,686300.0,,,2025-07-20,686300.0,,,,,,147064357.11,,1,0,1,0
MP435/2024-2025/146450,435,2024-2025,146450,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of PCC Road near Nutan Apartment at Pragati Path, Jayprakash Nagar under Ward-06, Ranchi",,2024-10-09,585200.0,,,2026-04-03,585200.0,,,,,,147064357.11,,1,0,1,0
MP435/2024-2025/146454,435,2024-2025,146454,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of PCC Road from Kuila Bedia's house via Swarnrekha River at Barwa Toli, Village-Rangamati under Angara Block.",,2024-10-09,454400.0,,,2025-07-20,454400.0,,,,,,147064357.11,,1,0,1,0
MP435/2024-2025/146457,435,2024-2025,146457,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of Shed near Martyr Jeetram Bedia Memorial Place at Piska Chowk, under Ichadag Panchayat, Ormanjhi Block.",,2024-10-09,1499500.0,,,,,,,,,,147064357.11,,1,0,0,0
MP435/2024-2025/146460,435,2024-2025,146460,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of Culvert at Patra Gonda, Kanke Dam Side under ward-01, Ranchi.",,2024-10-09,1298900.0,,,,,,,,,,147064357.11,,1,0,0,0
MP435/2024-2025/146461,435,2024-2025,146461,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of Community Hall at Sarna Samiti Akhra, Veer Birsa Nagar, East jail more under ward-18, Ranchi.",,2024-10-09,1325800.0,,,2025-11-30,1325800.0,,,,,,147064357.11,,1,0,1,0
MP435/2024-2025/146544,435,2024-2025,146544,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of PCC Road from Kaushal's house via Khushi's house under ward-5, Ekta Nagar basti, Booty More, Ranchi.",,2024-10-09,972800.0,,,2025-07-20,972800.0,,,,,,147064357.11,,1,0,1,0
MP435/2024-2025/146545,435,2024-2025,146545,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of Community Hall at Akhil Bhartiya Shrotri Brahman Mahasabha, Karamtoli, Lalgutuwa, under Nagri Block.",,2024-10-09,1461500.0,,,,,,,,,,147064357.11,,1,0,0,0
MP435/2024-2025/146546,435,2024-2025,146546,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Beautification of Netaji Subhash Chandra Bose's Statue, Near Hawan Kund Mandir at ward-18, Sradhanand road, Near Congres office, Ranchi.",,2024-10-09,255800.0,,,,,,,,,,147064357.11,,1,0,0,0
MP435/2024-2025/146547,435,2024-2025,146547,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of Community Hall at Sarna Place under ward-24, kadru Ranchi.",,2024-10-09,1478800.0,,,,,,,,,,147064357.11,,1,0,0,0
MP435/2024-2025/146548,435,2024-2025,146548,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of Platform and Shed at Village-Umedanda, under Umedanda Panchayat, Burmu Block, Ranchi.",,2024-10-09,1126600.0,,,2026-04-03,1126600.0,,,,,,147064357.11,,1,0,1,0
MP435/2024-2025/146549,435,2024-2025,146549,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of PCC Road near Raj kishore Sahu's house at village-Chandewe, kera Kona Chowk, under Kanke block.",,2024-10-09,602100.0,,,,,,,,,,147064357.11,,1,0,0,0
MP435/2024-2025/147145,435,2024-2025,147145,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of Community Hall (Atal Vachnalaya) at Kanke Chowk, under Kanke Block, Ranchi.",,2024-10-15,1461500.0,,,,,,,,,,147064357.11,,1,0,0,0
MP435/2024-2025/147147,435,2024-2025,147147,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of PCC Road near Ajay Kumar's house's at Saket Nagar, on JAP 2 road under Chatra Panchayat, Angara block, Ranchi.",,2024-10-15,330100.0,,,2025-07-20,330100.0,,,,,,147064357.11,,1,0,1,0
MP435/2024-2025/147148,435,2024-2025,147148,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of Cremation Shed at Village-Baraudi under Khakhra Panchayat, Burmu Block, Ranchi.",,2024-10-15,463600.0,,,,,,,,,,147064357.11,,1,0,0,0
MP435/2024-2025/147149,435,2024-2025,147149,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of Shed at Jatra Maidaan (Field), Village- Malmandu under Puriyo Panchayat, Ratu Block, Ranchi.",,2024-10-15,967800.0,,,,,,,,,,147064357.11,,1,0,0,0
MP435/2024-2025/147153,435,2024-2025,147153,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of PCC Road from Bridgeford School through Bhikhu Mahto's house via Minj Cottage under ward no-53, Atal Colony, Ranchi.",,2024-10-15,840000.0,,,2025-07-20,840000.0,,,,,,147064357.11,,1,0,1,0
MP435/2024-2025/147154,435,2024-2025,147154,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of Platform at Village-Chirudih (Mahuadih) under Rahe Block, Ranchi.",,2024-10-15,227400.0,,,2025-07-23,227400.0,,,,,,147064357.11,,1,0,1,0
MP435/2024-2025/147155,435,2024-2025,147155,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of PCC Road from Platform of Kankatta Mahuatola via Banwasi Swansi's house under Rahe block, Ranchi.",,2024-10-15,436300.0,,,2025-07-20,436300.0,,,,,,147064357.11,,1,0,1,0
MP435/2024-2025/147428,435,2024-2025,147428,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of PCC Road (300 ft.) from Mandir via Tungri at Village-Dhatkijara under Rahe Block, Ranchi.",,2024-10-15,436300.0,,,2025-07-20,436300.0,,,,,,147064357.11,,1,0,1,0
MP435/2024-2025/147429,435,2024-2025,147429,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of PCC Road (400 ft.) from Deepak Mahto's house via Karna Mahto's house at Village-Ghaghra under Silli Block, Ranchi.",,2024-10-15,579100.0,,,2025-11-30,579100.0,,,,,,147064357.11,,1,0,1,0
MP435/2024-2025/160713,435,2024-2025,160713,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of PCC road from Deepak Oraon's house via Arena (Akhara) to the house of Bihari Oraon at Hehal, Pawa Toli, Ranchi.",,,,,,2025-07-20,1396300.0,,,,,,147064357.11,,0,0,1,0
MP435/2024-2025/160714,435,2024-2025,160714,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of PCC road near Sukhram Bedia's house at Village Khabhawan under Kuchu Panchayat, Angara Block, Ranchi.",,,,,,2025-07-23,644900.0,,,,,,147064357.11,,0,0,1,0
MP435/2024-2025/161214,435,2024-2025,161214,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,Construction of PCC Road (400 ft.) from Hukunath Mahto's house via Goverdhan Mahto's house at village Halmad (Barwatoli) under Silli block.,,,,,,2025-11-30,579100.0,,,,,,147064357.11,,0,0,1,0
MP435/2024-2025/161215,435,2024-2025,161215,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of Platform near Dinbandhu's House at Jamnitand, Harimandir under Bansaruli Panchayat, Silli block.",,,,,,2025-11-30,227400.0,,,,,,147064357.11,,0,0,1,0
MP435/2024-2025/161216,435,2024-2025,161216,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of PCC road at road no-2 and road no-4, under ward no.-27, Ranchi.",,,,,,2026-04-03,390600.0,,,,,,147064357.11,,0,0,1,0
MP435/2024-2025/161217,435,2024-2025,161217,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of PCC Road (400 ft.) at village Kasidih till Ram Mandir under Galau panchayat, Sonahatu block.",,,,,,2025-11-30,579100.0,,,,,,147064357.11,,0,0,1,0
MP435/2024-2025/161218,435,2024-2025,161218,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of Platform near Kiran Mahto's house at village Narsingh Lowadih under Landupdih Panchayat, sonahatu block.",,,,,,2025-11-30,227400.0,,,,,,147064357.11,,0,0,1,0
MP435/2024-2025/161235,435,2024-2025,161235,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Normal/Others,"Construction of PCC Road at Srinagar Road no.-5, under ward no.-27, Ranchi.",,,,,,2026-04-03,362000.0,,,,,,147064357.11,,0,0,1,0
MP435/2025-2026/228334,435,2025-2026,228334,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,140325.0,1.0,0.0,1.0,147064357.11,40567400.0,0,0,0,1
MP435/2025-2026/228337,435,2025-2026,228337,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,93000.0,1.0,0.0,1.0,147064357.11,40567400.0,0,0,0,1
MP435/2025-2026/228359,435,2025-2026,228359,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,123350.0,1.0,0.0,1.0,147064357.11,40567400.0,0,0,0,1
MP435/2025-2026/228362,435,2025-2026,228362,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Construction of common work sheds/ common covered sitting area,,,,,,,,,1.0,115900.0,1.0,0.0,1.0,147064357.11,40567400.0,0,0,0,1
MP435/2025-2026/228363,435,2025-2026,228363,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Construction of common work sheds/ common covered sitting area,,,,,,,,,1.0,56850.0,1.0,0.0,1.0,147064357.11,40567400.0,0,0,0,1
MP435/2025-2026/228364,435,2025-2026,228364,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,123350.0,1.0,0.0,1.0,147064357.11,40567400.0,0,0,0,1
MP435/2025-2026/228365,435,2025-2026,228365,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Renovation of ponds and lakes,,,,,,,,,1.0,131250.0,1.0,0.0,1.0,147064357.11,40567400.0,0,0,0,1
MP435/2025-2026/228366,435,2025-2026,228366,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,62675.0,1.0,0.0,1.0,147064357.11,40567400.0,0,0,0,1
MP435/2025-2026/228481,435,2025-2026,228481,Sanjay Seth,Jharkhand,Jharkhand,RANCHI,Construction of common work sheds/ common covered sitting area,,,,,,,,,1.0,56850.0,1.0,0.0,1.0,147064357.11,40567400.0,0,0,0,1
MP437/2025-2026/177730,437,2025-2026,177730,Vishnu Dayal Ram,Jharkhand,Jharkhand,PALAMU(SC),Normal/Others,Construction of 300 feet PCC road from Krishna Saw house to Manish Pandey house in village Semra,,,,,,2026-07-24,449600.0,,,,,,158176083.11,,0,0,1,0
MP437/2025-2026/177731,437,2025-2026,177731,Vishnu Dayal Ram,Jharkhand,Jharkhand,PALAMU(SC),Normal/Others,Construction of 200 feet PCC road in village Awsane Mahatma Tola.,,,,,,2025-08-29,299800.0,,,,,,158176083.11,,0,0,1,0
MP437/2025-2026/177732,437,2025-2026,177732,Vishnu Dayal Ram,Jharkhand,Jharkhand,PALAMU(SC),Normal/Others,Construction of 300 feet PCC road from Arvind Singh house to Nagendra Bari house in village Kajru Khurd via Teen Muhaan.,,,,,,2026-07-24,449600.0,,,,,,158176083.11,,0,0,1,0
MP437/2025-2026/177733,437,2025-2026,177733,Vishnu Dayal Ram,Jharkhand,Jharkhand,PALAMU(SC),Normal/Others,Construction of 300 feet guard wall from Surendra Paswan house to the east side in village Sildili,,,,,,2026-07-24,399087.0,,,,,,158176083.11,,0,0,1,0
